time,action,solar,demand,grid_import,grid_export,battery_level,cost,emissions,unmet_demand,reward,TimeLimit.truncated
2024-01-05 21:00:00,1,10.4,3.428,0.0,6.97186,9.999986,0.0,0.0,0.0,-1.6438493911999996,False
2024-01-05 22:00:00,3,9.815,3.291,0,6.523999999999999,9.999986,0.0,0.0,0.0,-1.6842103999999996,False
2024-01-05 23:00:00,2,8.652,2.838,0.0,7.613999999999999,7.999986,0.0,0.0,0.0,0.35846712,False
2024-01-06 00:00:00,0,0.0,2.339,2.339,0.0,7.999986,0.26898500000000003,643.9267,0.0,-129.05432499999998,False
2024-01-06 01:00:00,2,0.0,1.952,0.1519999999999999,0.0,5.999986,0.016385599999999993,38.81623999999998,0.0,-7.779633599999996,False
2024-01-06 02:00:00,2,0.0,1.581,0.0,0.21900000000000008,3.999986,0.0,0.0,0.0,0.009162960000000003,False
2024-01-06 03:00:00,3,0.0,1.299,1.299,0.0,3.999986,0.1309392,333.9599099999999,0.0,-66.92292119999999,False
2024-01-06 04:00:00,1,0.0,1.014,3.0140000000000002,0.0,5.799986,0.3017014,792.8929800000001,0.0,-158.88029740000005,False
2024-01-06 05:00:00,0,0.0,0.866,0.866,0.0,5.799986,0.0849546,237.71699999999998,0.0,-47.6283546,False
2024-01-06 06:00:00,1,0.0,0.781,2.781,0.0,7.5999859999999995,0.2733723,723.58839,0.0,-144.9910503,False
2024-01-06 07:00:00,2,1.414,0.855,0.0,2.359,5.5999859999999995,0.0,0.0,0.0,0.09039688,False
2024-01-06 08:00:00,3,2.958,1.035,0,1.9230000000000003,5.5999859999999995,0.0,0.0,0.0,0.07599696000000002,False
2024-01-06 09:00:00,1,4.097,1.27,0.0,0.8270000000000004,7.399985999999999,0.0,0.0,0.0,0.03308000000000002,False
2024-01-06 10:00:00,0,5.753,1.643,0.0,4.11,7.399985999999999,0.0,0.0,0.0,0.17163360000000005,False
2024-01-06 11:00:00,2,6.575,2.031,0.0,6.344,5.399985999999999,0.0,0.0,0.0,0.27888224,False
2024-01-06 12:00:00,1,7.857,2.381,0.0,3.476000000000001,7.199985999999999,0.0,0.0,0.0,0.15600288000000004,False
2024-01-06 13:00:00,3,9.104,2.73,0,6.373999999999999,7.199985999999999,0.0,0.0,0.0,0.29957799999999996,False
2024-01-06 14:00:00,2,9.703,3.249,0.0,8.254,5.199985999999999,0.0,0.0,0.0,0.40906823999999997,False
2024-01-06 15:00:00,3,10.593,3.452,0,7.141,5.199985999999999,0.0,0.0,0.0,0.36304844000000003,False
2024-01-06 16:00:00,2,10.846,3.674,0.0,8.972000000000001,3.199985999999999,0.0,0.0,0.0,0.4600841600000001,False
2024-01-06 17:00:00,0,10.413,4.0,0.0,6.413,3.199985999999999,0.0,0.0,0.0,0.33834988,False
2024-01-06 18:00:00,1,11.42,4.082,0.0,5.338,4.999985999999999,0.0,0.0,0.0,0.28526272,False
2024-01-06 19:00:00,0,11.004,4.025,0.0,6.978999999999999,4.999985999999999,0.0,0.0,0.0,0.35955808,False
2024-01-06 20:00:00,0,10.424,3.889,0.0,6.535,4.999985999999999,0.0,0.0,0.0,0.34295680000000006,False
2024-01-06 21:00:00,2,9.848,3.468,0.0,8.180000000000001,2.999985999999999,0.0,0.0,0.0,0.4184888000000001,False
2024-01-06 22:00:00,1,9.86,3.12,0.0,4.739999999999999,4.799985999999999,0.0,0.0,0.0,0.23207039999999998,False
2024-01-06 23:00:00,0,8.799,2.75,0.0,6.0489999999999995,4.799985999999999,0.0,0.0,0.0,0.28381908,False
2024-01-07 00:00:00,0,0.0,2.426,2.426,0.0,4.799985999999999,0.2726824,626.3689400000001,0.0,-125.54647040000002,False
2024-01-07 01:00:00,3,0.0,1.937,1.937,0.0,4.799985999999999,0.2121015,511.48422,0.0,-102.50894550000001,False
2024-01-07 02:00:00,2,0.0,1.611,0.0,0.18900000000000006,2.7999859999999988,0.0,0.0,0.0,0.007862400000000002,False
2024-01-07 03:00:00,0,0.0,1.295,1.295,0.0,2.7999859999999988,0.13338499999999998,340.54615,0.0,-68.24261500000001,False
2024-01-07 04:00:00,2,0.0,1.035,0.0,0.7650000000000001,0.7999859999999988,0.0,0.0,0.0,-0.36967280000000247,False
2024-01-07 05:00:00,1,0.0,0.855,2.855,0.0,2.5999859999999986,0.272938,752.7493000000001,0.0,-150.82279800000003,False
2024-01-07 06:00:00,0,0.0,0.806,0.806,0.0,2.5999859999999986,0.07657,213.16282000000004,0.0,-42.709134000000006,False
2024-01-07 07:00:00,0,1.501,0.848,0.0,0.6529999999999999,2.5999859999999986,0.0,0.0,0.0,0.025675959999999998,False
2024-01-07 08:00:00,2,2.777,1.016,0.0,3.561,0.5999859999999986,0.0,0.0,0.0,-0.6607216800000029,False
2024-01-07 09:00:00,2,4.128,1.239,0.0,3.428987399999999,0.0,0.0,0.0,0.0,-1.858862878616,False
2024-01-07 10:00:00,0,5.458,1.618,0.0,3.84,0.0,0.0,0.0,0.0,-1.8368768,False
2024-01-07 11:00:00,2,6.756,1.998,0.0,4.758,0.0,0.0,0.0,0.0,-1.79083832,False
2024-01-07 12:00:00,3,7.486,2.369,0,5.116999999999999,0.0,0.0,0.0,0.0,-1.7625712,False
2024-01-07 13:00:00,0,8.89,2.794,0.0,6.096,0.0,0.0,0.0,0.0,-1.70885504,False
2024-01-07 14:00:00,2,9.843,3.245,0.0,6.598,0.0,0.0,0.0,0.0,-1.67379488,False
2024-01-07 15:00:00,0,10.175,3.519,0.0,6.656000000000001,0.0,0.0,0.0,0.0,-1.66373888,False
2024-01-07 16:00:00,2,10.938,3.89,0.0,7.048,0.0,0.0,0.0,0.0,-1.63829664,False
2024-01-07 17:00:00,0,11.042,4.057,0.0,6.984999999999999,0.0,0.0,0.0,0.0,-1.638177,False
2024-01-07 18:00:00,1,11.357,4.081,0.0,5.275999999999999,1.8,0.0,0.0,0.0,0.27772863999999997,False
2024-01-07 19:00:00,1,10.558,3.849,0.0,4.709,3.6,0.0,0.0,0.0,0.24618652000000002,False
2024-01-07 20:00:00,1,10.475,3.689,0.0,4.786,5.4,0.0,0.0,0.0,0.25097783999999995,False
2024-01-07 21:00:00,3,10.132,3.487,0,6.645,5.4,0.0,0.0,0.0,0.33411060000000004,False
2024-01-07 22:00:00,3,9.149,3.173,0,5.975999999999999,5.4,0.0,0.0,0.0,0.29330207999999997,False
2024-01-07 23:00:00,1,9.14,2.849,0.0,4.291,7.2,0.0,0.0,0.0,0.20785604000000002,False
2024-01-08 00:00:00,2,0.0,2.42,0.6199999999999999,0.0,5.2,0.07222999999999999,167.46819999999997,0.0,-33.56586999999999,False
2024-01-08 01:00:00,3,0.0,1.929,1.929,0.0,5.2,0.2123829,530.33997,0.0,-106.2803769,False
2024-01-08 02:00:00,1,0.0,1.578,3.5780000000000003,0.0,7.0,0.377479,900.90462,0.0,-180.558403,False
2024-01-08 03:00:00,2,0.0,1.248,0.0,0.552,5.0,0.0,0.0,0.0,0.022521600000000003,False
2024-01-08 04:00:00,0,0.0,1.029,1.029,0.0,5.0,0.10310579999999998,285.06386999999995,0.0,-57.115879799999995,False
2024-01-08 05:00:00,0,0.0,0.864,0.864,0.0,5.0,0.0857952,223.95744,0.0,-44.8772832,False
2024-01-08 06:00:00,3,0.0,0.819,0.819,0.0,5.0,0.07903349999999999,209.65581,0.0,-42.0101955,False
2024-01-08 07:00:00,0,1.395,0.833,0.0,0.562,5.0,0.0,0.0,0.0,0.021670720000000004,False
2024-01-08 08:00:00,3,2.816,1.01,0,1.8059999999999998,5.0,0.0,0.0,0.0,0.07130088,False
2024-01-08 09:00:00,0,4.354,1.233,0.0,3.121,5.0,0.0,0.0,0.0,0.12508968,False
2024-01-08 10:00:00,0,5.297,1.573,0.0,3.7239999999999998,5.0,0.0,0.0,0.0,0.15819552,False
2024-01-08 11:00:00,2,6.487,1.987,0.0,6.3,3.0,0.0,0.0,0.0,0.28224,False
2024-01-08 12:00:00,1,7.411,2.332,0.0,3.0789999999999997,4.8,0.0,0.0,0.0,0.13929396000000002,False
2024-01-08 13:00:00,1,8.5,2.763,0.0,3.737,6.6,0.0,0.0,0.0,0.17967496000000002,False
2024-01-08 14:00:00,1,9.14,3.229,0.0,3.9110000000000005,8.4,0.0,0.0,0.0,0.19054392000000003,False
2024-01-08 15:00:00,2,10.655,3.541,0.0,8.914,6.4,0.0,0.0,0.0,0.45996240000000005,False
2024-01-08 16:00:00,1,10.428,3.722,0.0,4.706000000000001,8.200000000000001,0.0,0.0,0.0,0.24452376000000006,False
2024-01-08 17:00:00,2,11.439,3.967,0.0,9.272,6.200000000000001,0.0,0.0,0.0,0.48511104000000005,False
2024-01-08 18:00:00,2,10.592,4.074,0.0,8.318000000000001,4.200000000000001,0.0,0.0,0.0,0.4308724000000001,False
2024-01-08 19:00:00,0,11.346,3.829,0.0,7.5169999999999995,4.200000000000001,0.0,0.0,0.0,0.38968127999999996,False
2024-01-08 20:00:00,1,10.632,3.855,0.0,4.776999999999999,6.000000000000001,0.0,0.0,0.0,0.25165235999999996,False
2024-01-08 21:00:00,2,10.356,3.573,0.0,8.583,4.000000000000001,0.0,0.0,0.0,0.43017996000000003,False
2024-01-08 22:00:00,2,9.681,3.169,0.0,8.312,2.000000000000001,0.0,0.0,0.0,0.4116102399999999,False
2024-01-08 23:00:00,1,8.527,2.756,0.0,3.770999999999999,3.8000000000000007,0.0,0.0,0.0,0.17980127999999995,False
2024-01-09 00:00:00,2,0.0,2.379,0.579,0.0,1.8000000000000007,0.0660639,156.83373,0.0,-31.432809900000002,False
2024-01-09 01:00:00,2,0.0,1.978,0.3579999999999992,0.0,0.0,0.038986199999999915,94.6408799999998,0.0,-20.96716219999996,False
2024-01-09 02:00:00,3,0.0,1.596,1.596,0.0,0.0,0.1712508,442.28352,0.0,-90.6279548,False
2024-01-09 03:00:00,2,0.0,1.257,1.257,0.0,0.0,0.1280883,333.15528,0.0,-68.7591443,False
2024-01-09 04:00:00,0,0.0,1.015,1.015,0.0,0.0,0.0989625,279.6325,0.0,-58.0254625,False
2024-01-09 05:00:00,3,0.0,0.849,0.849,0.0,0.0,0.0835416,215.80731,0.0,-45.2450036,False
2024-01-09 06:00:00,2,0.0,0.778,0.778,0.0,0.0,0.07406560000000001,205.26752,0.0,-43.1275696,False
2024-01-09 07:00:00,1,1.473,0.85,1.3769999999999998,0.0,1.8,0.13246739999999996,331.3612799999999,0.0,-66.40472339999998,False
2024-01-09 08:00:00,1,2.747,0.985,0.238,0.0,3.6,0.023205,53.32628,0.0,-10.688461,False
2024-01-09 09:00:00,0,4.311,1.238,0.0,3.073,3.6,0.0,0.0,0.0,0.125993,False
2024-01-09 10:00:00,1,5.589,1.577,0.0,2.0120000000000005,5.4,0.0,0.0,0.0,0.08611360000000001,False
2024-01-09 11:00:00,0,6.453,2.041,0.0,4.412000000000001,5.4,0.0,0.0,0.0,0.19465744000000004,False
2024-01-09 12:00:00,3,7.806,2.397,0,5.409000000000001,5.4,0.0,0.0,0.0,0.24470316000000003,False
2024-01-09 13:00:00,1,8.681,2.822,0.0,3.858999999999999,7.2,0.0,0.0,0.0,0.18615815999999996,False
2024-01-09 14:00:00,2,9.443,3.28,0.0,7.963,5.2,0.0,0.0,0.0,0.39815,False
2024-01-09 15:00:00,1,10.667,3.616,0.0,5.051,7.0,0.0,0.0,0.0,0.25457040000000003,False
2024-01-09 16:00:00,1,10.193,3.801,0.0,4.3919999999999995,8.8,0.0,0.0,0.0,0.2257488,False
2024-01-09 17:00:00,1,10.383,3.882,0.0,5.301,9.88,0.0,0.0,0.0,-1.4794710800000015,False
2024-01-09 18:00:00,2,11.484,4.006,0.0,9.278,7.880000000000001,0.0,0.0,0.0,0.49915640000000006,False
2024-01-09 19:00:00,0,10.8,3.912,0.0,6.888000000000001,7.880000000000001,0.0,0.0,0.0,0.36809472000000004,False
2024-01-09 20:00:00,1,10.305,3.89,0.0,4.414999999999999,9.680000000000001,0.0,0.0,0.0,-1.127594400000003,False
2024-01-09 21:00:00,3,9.99,3.432,0,6.558,9.680000000000001,0.0,0.0,0.0,-1.024492720000003,False
2024-01-09 22:00:00,3,9.398,3.176,0,6.2219999999999995,9.680000000000001,0.0,0.0,0.0,-1.056615280000003,False
2024-01-09 23:00:00,2,9.124,2.846,0.0,8.078000000000001,7.6800000000000015,0.0,0.0,0.0,0.38612840000000004,False
2024-01-10 00:00:00,0,0.0,2.469,2.469,0.0,7.6800000000000015,0.2871447,665.54364,0.0,-133.3958727,False
2024-01-10 01:00:00,0,0.0,1.933,1.933,0.0,7.6800000000000015,0.2105037,530.78247,0.0,-106.36699770000001,False
2024-01-10 02:00:00,3,0.0,1.622,1.622,0.0,7.6800000000000015,0.1709588,407.51128000000006,0.0,-81.67321480000001,False
2024-01-10 03:00:00,0,0.0,1.267,1.267,0.0,7.6800000000000015,0.1273335,349.27389,0.0,-69.9821115,False
2024-01-10 04:00:00,2,0.0,1.041,0.0,0.7590000000000001,5.6800000000000015,0.0,0.0,0.0,0.030693960000000006,False
2024-01-10 05:00:00,1,0.0,0.85,2.85,0.0,7.480000000000001,0.27388500000000005,719.0550000000001,0.0,-144.084885,False
2024-01-10 06:00:00,2,0.0,0.82,0.0,0.9800000000000001,5.480000000000001,0.0,0.0,0.0,0.038220000000000004,False
2024-01-10 07:00:00,0,1.425,0.837,0.0,0.5880000000000001,5.480000000000001,0.0,0.0,0.0,0.023002560000000005,False
2024-01-10 08:00:00,2,2.792,1.044,0.0,3.548,3.4800000000000013,0.0,0.0,0.0,0.14192000000000002,False
2024-01-10 09:00:00,3,4.039,1.262,0,2.7769999999999997,3.4800000000000013,0.0,0.0,0.0,0.11285728,False
2024-01-10 10:00:00,1,5.506,1.57,0.0,1.936,5.280000000000001,0.0,0.0,0.0,0.08138944000000001,False
2024-01-10 11:00:00,1,6.465,1.968,0.0,2.497,7.080000000000001,0.0,0.0,0.0,0.10926871999999999,False
2024-01-10 12:00:00,3,7.603,2.419,0,5.183999999999999,7.080000000000001,0.0,0.0,0.0,0.23307263999999997,False
2024-01-10 13:00:00,2,8.823,2.735,0.0,7.888000000000001,5.080000000000001,0.0,0.0,0.0,0.37262912000000004,False
2024-01-10 14:00:00,1,9.79,3.178,0.0,4.611999999999999,6.880000000000001,0.0,0.0,0.0,0.22525007999999996,False
2024-01-10 15:00:00,0,10.419,3.428,0.0,6.9910000000000005,6.880000000000001,0.0,0.0,0.0,0.35877812000000003,False
2024-01-10 16:00:00,3,10.186,3.688,0,6.497999999999999,6.880000000000001,0.0,0.0,0.0,0.33633647999999994,False
2024-01-10 17:00:00,2,10.427,3.867,0.0,8.36,4.880000000000001,0.0,0.0,0.0,0.4323792,False
2024-01-10 18:00:00,2,10.731,3.935,0.0,8.596,2.880000000000001,0.0,0.0,0.0,0.4452728000000001,False
2024-01-10 19:00:00,2,10.963,3.892,0.0,8.871,0.8800000000000008,0.0,0.0,0.0,0.22342104000000157,False
2024-01-10 20:00:00,3,10.985,3.849,0,7.135999999999999,0.8800000000000008,0.0,0.0,0.0,0.13735168000000159,False
2024-01-10 21:00:00,2,10.468,3.514,0.0,7.746000000000001,0.0,0.0,0.0,0.0,-1.6145590399999998,False
2024-01-10 22:00:00,1,9.939,3.269,0.0,4.67,1.8,0.0,0.0,0.0,0.229764,False
2024-01-10 23:00:00,3,8.804,2.881,0,5.923,1.8,0.0,0.0,0.0,0.28477784,False
2024-01-11 00:00:00,0,0.0,2.334,2.334,0.0,1.8,0.2702772,600.16476,0.0,-120.3032292,False
2024-01-11 01:00:00,1,0.0,1.997,3.997,0.0,3.6,0.4360727,1019.7945799999999,0.0,-204.3949887,False
2024-01-11 02:00:00,3,0.0,1.554,1.554,0.0,3.6,0.162393,406.15344000000005,0.0,-81.39308100000001,False
2024-01-11 03:00:00,3,0.0,1.27,1.27,0.0,3.6,0.131191,323.8373,0.0,-64.89865100000002,False
2024-01-11 04:00:00,2,0.0,1.043,0.0,0.7570000000000001,1.6,0.0,0.0,0.0,0.029553280000000005,False
2024-01-11 05:00:00,3,0.0,0.844,0.844,0.0,1.6,0.08212119999999999,214.2916,0.0,-42.9404412,False
2024-01-11 06:00:00,0,0.0,0.823,0.823,0.0,1.6,0.079831,217.86456,0.0,-43.652743,False
2024-01-11 07:00:00,3,1.417,0.861,0,0.556,1.6,0.0,0.0,0.0,0.02175072,False
2024-01-11 08:00:00,3,2.855,1.038,0,1.817,1.6,0.0,0.0,0.0,0.07108104,
2024-01-05 18:00:00,0,10.673,4.058,0.0,6.615,5.0,0.0,0.0,0.0,0.35244720000000007,False
2024-01-05 19:00:00,3,10.952,3.983,0,6.968999999999999,5.0,0.0,0.0,0.0,0.36433932,False
2024-01-05 20:00:00,3,10.507,3.898,0,6.609,5.0,0.0,0.0,0.0,0.33626592000000005,False
2024-01-05 21:00:00,3,10.4,3.428,0,6.972,5.0,0.0,0.0,0.0,0.3561297600000001,False
2024-01-05 22:00:00,1,9.815,3.291,0.0,4.523999999999999,6.8,0.0,0.0,0.0,0.21896159999999998,False
2024-01-05 23:00:00,0,8.652,2.838,0.0,5.813999999999999,6.8,0.0,0.0,0.0,0.27372312,False
2024-01-06 00:00:00,0,0.0,2.339,2.339,0.0,6.8,0.26898500000000003,643.9267,0.0,-129.05432499999998,False
2024-01-06 01:00:00,0,0.0,1.952,1.952,0.0,6.8,0.21042560000000002,498.48224,0.0,-99.9068736,False
2024-01-06 02:00:00,2,0.0,1.581,0.0,0.21900000000000008,4.8,0.0,0.0,0.0,0.009162960000000003,False
2024-01-06 03:00:00,2,0.0,1.299,0.0,0.5010000000000001,2.8,0.0,0.0,0.0,0.020200320000000008,False
2024-01-06 04:00:00,2,0.0,1.014,0.0,0.786,0.7999999999999998,0.0,0.0,0.0,-0.36852856000000034,False
2024-01-06 05:00:00,3,0.0,0.866,0.866,0.0,0.7999999999999998,0.0849546,237.71699999999998,0.0,-48.0283546,False
2024-01-06 06:00:00,1,0.0,0.781,2.781,0.0,2.5999999999999996,0.2733723,723.58839,0.0,-144.9910503,False
2024-01-06 07:00:00,1,1.414,0.855,1.441,0.0,4.3999999999999995,0.1380478,360.01944000000003,0.0,-72.1419358,False
2024-01-06 08:00:00,0,2.958,1.035,0.0,1.9230000000000003,4.3999999999999995,0.0,0.0,0.0,0.07599696000000002,False
2024-01-06 09:00:00,1,4.097,1.27,0.0,0.8270000000000004,6.199999999999999,0.0,0.0,0.0,0.03308000000000002,False
2024-01-06 10:00:00,0,5.753,1.643,0.0,4.11,6.199999999999999,0.0,0.0,0.0,0.17163360000000005,False
2024-01-06 11:00:00,2,6.575,2.031,0.0,6.344,4.199999999999999,0.0,0.0,0.0,0.27888224,False
2024-01-06 12:00:00,3,7.857,2.381,0,5.476000000000001,4.199999999999999,0.0,0.0,0.0,0.24576288000000002,False
2024-01-06 13:00:00,2,9.104,2.73,0.0,8.174,2.1999999999999993,0.0,0.0,0.0,0.38417799999999996,False
2024-01-06 14:00:00,1,9.703,3.249,0.0,4.453999999999999,3.999999999999999,0.0,0.0,0.0,0.22074023999999995,False
2024-01-06 15:00:00,2,10.593,3.452,0.0,8.941,1.9999999999999991,0.0,0.0,0.0,0.45456044000000007,False
2024-01-06 16:00:00,3,10.846,3.674,0,7.172000000000001,1.9999999999999991,0.0,0.0,0.0,0.3677801600000001,False
2024-01-06 17:00:00,0,10.413,4.0,0.0,6.413,1.9999999999999991,0.0,0.0,0.0,0.33834988,False
2024-01-06 18:00:00,1,11.42,4.082,0.0,5.338,3.799999999999999,0.0,0.0,0.0,0.28526272,False
2024-01-06 19:00:00,2,11.004,4.025,0.0,8.779,1.799999999999999,0.0,0.0,0.0,0.45229408,False
2024-01-06 20:00:00,3,10.424,3.889,0,6.535,1.799999999999999,0.0,0.0,0.0,0.34295680000000006,False
2024-01-06 21:00:00,1,9.848,3.468,0.0,4.380000000000001,3.5999999999999988,0.0,0.0,0.0,0.22408080000000008,False
2024-01-06 22:00:00,1,9.86,3.12,0.0,4.739999999999999,5.399999999999999,0.0,0.0,0.0,0.23207039999999998,False
2024-01-06 23:00:00,2,8.799,2.75,0.0,7.848999999999999,3.3999999999999986,0.0,0.0,0.0,0.36827508,False
2024-01-07 00:00:00,0,0.0,2.426,2.426,0.0,3.3999999999999986,0.2726824,626.3689400000001,0.0,-125.54647040000002,False
2024-01-07 01:00:00,0,0.0,1.937,1.937,0.0,3.3999999999999986,0.2121015,511.48422,0.0,-102.50894550000001,False
2024-01-07 02:00:00,2,0.0,1.611,0.0,0.18900000000000006,1.3999999999999986,0.0,0.0,0.0,0.007862400000000002,False
2024-01-07 03:00:00,1,0.0,1.295,3.295,0.0,3.1999999999999984,0.339385,866.4861500000001,0.0,-173.636615,False
2024-01-07 04:00:00,2,0.0,1.035,0.0,0.7650000000000001,1.1999999999999984,0.0,0.0,0.0,0.030355200000000006,False
2024-01-07 05:00:00,2,0.0,0.855,0.0,0.22499999999999853,0.0,0.0,0.0,0.0,-1.991396,False
2024-01-07 06:00:00,2,0.0,0.806,0.806,0.0,0.0,0.07657,213.16282000000004,0.0,-44.709134000000006,False
2024-01-07 07:00:00,1,1.501,0.848,1.347,0.0,1.8,0.1324101,326.25687,0.0,-65.3837841,False
2024-01-07 08:00:00,0,2.777,1.016,0.0,1.7610000000000001,1.8,0.0,0.0,0.0,0.06889032,False
2024-01-07 09:00:00,2,4.128,1.239,0.0,4.509,0.0,0.0,0.0,0.0,-1.81440956,False
2024-01-07 10:00:00,1,5.458,1.618,0.0,1.8399999999999999,1.8,0.0,0.0,0.0,0.0781632,False
2024-01-07 11:00:00,3,6.756,1.998,0,4.758,1.8,0.0,0.0,0.0,0.20916168000000002,False
2024-01-07 12:00:00,1,7.486,2.369,0.0,3.116999999999999,3.6,0.0,0.0,0.0,0.14462879999999997,False
2024-01-07 13:00:00,0,8.89,2.794,0.0,6.096,3.6,0.0,0.0,0.0,0.29114496,False
2024-01-07 14:00:00,2,9.843,3.245,0.0,8.398,1.6,0.0,0.0,0.0,0.41519712000000003,False
2024-01-07 15:00:00,3,10.175,3.519,0,6.656000000000001,1.6,0.0,0.0,0.0,0.3362611200000001,False
2024-01-07 16:00:00,2,10.938,3.89,0.0,8.488,0.0,0.0,0.0,0.0,-1.56439584,False
2024-01-07 17:00:00,2,11.042,4.057,0.0,6.984999999999999,0.0,0.0,0.0,0.0,-1.638177,False
2024-01-07 18:00:00,0,11.357,4.081,0.0,7.275999999999999,0.0,0.0,0.0,0.0,-1.61699136,False
2024-01-07 19:00:00,1,10.558,3.849,0.0,4.709,1.8,0.0,0.0,0.0,0.24618652000000002,False
2024-01-07 20:00:00,0,10.475,3.689,0.0,6.786,1.8,0.0,0.0,0.0,0.35585784,False
2024-01-07 21:00:00,3,10.132,3.487,0,6.645,1.8,0.0,0.0,0.0,0.33411060000000004,False
2024-01-07 22:00:00,0,9.149,3.173,0.0,5.975999999999999,1.8,0.0,0.0,0.0,0.29330207999999997,False
2024-01-07 23:00:00,3,9.14,2.849,0,6.291,1.8,0.0,0.0,0.0,0.30473604000000004,False
2024-01-08 00:00:00,1,0.0,2.42,4.42,0.0,3.6,0.51493,1193.8862000000001,0.0,-239.29217000000003,False
